Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
25.182,,398.00,829.00,90.00,18.52,-5.87,157.70,2.00,772.00,620.00,70.00
25.226,,405.00,839.00,94.00,15.66,3.74,153.33,2.00,772.00,620.00,70.00
25.378,,436.00,890.00,92.00,15.73,-9.93,-172.34,2.00,772.00,620.00,70.00
25.425,,440.00,898.00,92.00,15.60,-14.68,-173.47,2.00,772.00,620.00,70.00
25.473,,442.00,908.00,88.00,16.20,-14.73,161.55,2.00,772.00,620.00,70.00
26.467,,372.00,848.00,100.00,29.01,-24.28,152.50,2.00,772.00,620.00,70.00
26.514,,371.00,831.00,103.00,28.88,-27.70,152.80,2.00,772.00,620.00,70.00
26.562,,371.00,815.00,105.00,29.19,-28.94,153.74,2.00,772.00,620.00,70.00
26.936,,401.00,599.00,102.00,19.11,-14.33,160.33,2.00,772.00,620.00,70.00
26.982,,404.00,584.00,102.00,17.40,-8.30,159.90,2.00,772.00,620.00,70.00
27.030,,406.00,572.00,102.00,16.61,-7.13,158.78,2.00,772.00,620.00,70.00
27.222,,423.00,493.00,104.00,18.31,-11.61,156.49,2.00,772.00,620.00,70.00
27.267,,425.00,483.00,103.00,17.36,-10.77,160.12,2.00,772.00,620.00,70.00
27.315,,426.00,475.00,104.00,17.15,-10.13,159.17,2.00,772.00,620.00,70.00
27.364,,428.00,468.00,105.00,14.95,-5.84,153.95,2.00,772.00,620.00,70.00
27.459,,435.00,455.00,106.00,15.03,-4.86,151.22,2.00,772.00,620.00,70.00
27.505,,436.00,454.00,107.00,14.90,-5.54,151.75,2.00,772.00,620.00,70.00
27.553,,437.00,454.00,106.00,15.02,-5.07,152.29,2.00,772.00,620.00,70.00
27.601,,438.00,455.00,106.00,14.93,-6.15,152.12,2.00,772.00,620.00,70.00
27.743,,449.00,453.00,108.00,14.59,-5.86,148.12,2.00,772.00,620.00,70.00
27.790,,449.00,457.00,108.00,14.43,-5.07,149.09,2.00,772.00,620.00,70.00
27.843,,446.00,462.00,108.00,14.43,-4.40,147.53,2.00,772.00,620.00,70.00
27.899,,442.00,468.00,107.00,14.38,-3.37,148.84,2.00,772.00,620.00,70.00
27.953,,434.00,479.00,108.00,15.76,-5.89,148.45,2.00,772.00,620.00,70.00
28.000,,430.00,490.00,107.00,16.83,-6.64,149.29,2.00,772.00,620.00,70.00
28.045,,429.00,495.00,106.00,16.33,-6.66,150.79,2.00,772.00,620.00,70.00
28.093,,429.00,500.00,107.00,16.57,-6.25,149.61,2.00,772.00,620.00,70.00
28.141,,428.00,507.00,107.00,16.18,-6.31,149.40,2.00,772.00,620.00,70.00
28.188,,428.00,509.00,107.00,16.29,-6.23,151.16,2.00,772.00,620.00,70.00
28.235,,426.00,513.00,106.00,16.01,-5.88,151.74,2.00,772.00,620.00,70.00
