Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
49.844,0,-1.08,-62.97,409.40,-12.46,41.33,179.94
49.897,0,-0.37,-63.25,408.70,-12.80,41.21,-179.95
49.951,0,0.20,-62.29,406.32,-12.13,41.17,-178.80
50.007,0,1.72,-61.54,404.77,-11.74,41.71,-178.31
50.061,0,5.79,-61.14,403.65,-10.96,42.18,-178.57
50.115,0,12.10,-62.44,403.38,-10.86,40.98,-179.15
50.170,0,13.35,-62.79,404.32,-11.12,40.14,-179.31
50.224,0,14.35,-62.73,403.56,-10.91,39.96,-178.52
50.278,0,16.06,-62.04,403.18,-10.98,39.56,-178.41
50.333,0,17.89,-61.67,401.46,-10.55,39.78,-178.77
50.388,0,19.81,-61.41,399.24,-9.90,40.09,-178.33
50.443,0,20.51,-61.18,399.35,-9.90,39.91,-178.54
50.497,0,20.49,-61.49,396.90,-9.15,41.04,-177.97
50.554,0,21.66,-60.79,396.37,-9.62,40.97,-178.04
50.608,0,22.22,-61.22,398.25,-9.69,39.93,-178.28
50.663,0,22.80,-61.36,398.38,-9.73,39.69,-178.10
50.716,0,22.99,-61.39,398.49,-9.69,39.44,-178.24
50.769,0,23.47,-61.47,397.03,-9.79,40.04,-177.78
50.822,0,24.32,-61.17,397.46,-9.50,39.89,-178.01
50.880,0,24.45,-61.45,397.51,-9.46,39.40,-178.41
50.934,0,23.84,-60.40,396.98,-9.35,39.70,-178.01
50.988,0,23.51,-60.56,394.78,-9.18,40.90,-177.64
51.044,0,24.21,-60.65,396.96,-9.31,40.25,-177.98
51.098,0,24.85,-61.47,396.02,-8.98,40.34,-178.20
51.154,0,24.01,-61.18,397.49,-9.50,39.09,-178.22
51.221,0,23.56,-61.65,397.36,-9.45,39.32,-177.40
51.277,0,24.53,-60.24,395.15,-8.84,40.55,-177.03
51.332,0,26.50,-60.84,397.21,-8.97,40.07,-177.89
51.386,0,25.97,-61.17,398.49,-9.37,38.68,-178.43
51.441,0,25.43,-61.40,395.21,-8.80,40.12,-177.47
51.495,0,26.25,-60.62,396.26,-8.76,40.06,-177.32
51.548,0,27.06,-61.40,397.90,-8.77,39.60,-177.99
51.602,0,26.90,-61.20,397.36,-9.51,38.98,-178.75
51.656,0,26.02,-61.47,396.41,-9.24,38.89,-177.56
51.710,0,26.16,-60.74,394.98,-8.85,40.30,-177.56
51.764,0,27.16,-60.96,395.86,-9.07,40.42,-178.14
51.818,0,28.14,-61.34,397.05,-8.93,39.30,-177.79
51.871,0,28.69,-60.41,395.09,-8.95,39.04,-177.66
51.924,0,28.94,-60.20,395.29,-8.58,39.67,-177.53
51.979,0,29.09,-60.13,394.03,-8.14,40.98,-177.45
52.052,0,29.05,-60.75,394.77,-8.90,38.18,-177.49
52.119,0,28.26,-59.88,394.60,-8.39,40.25,-176.80
52.210,0,29.73,-59.77,391.67,-8.11,39.39,-176.62
52.267,0,30.84,-59.30,390.18,-7.67,40.43,-176.54
52.322,0,31.43,-58.99,390.49,-7.74,40.14,-176.86
52.377,0,33.36,-59.09,389.01,-7.54,39.57,-176.28
52.435,0,33.82,-58.88,387.95,-7.72,39.56,-176.42
52.493,0,37.39,-57.36,386.59,-7.17,38.42,-175.86
52.548,0,39.43,-56.90,385.01,-6.75,39.64,-175.82
52.601,0,40.29,-57.36,384.26,-6.18,39.27,-175.58
52.657,0,41.43,-57.81,385.55,-6.97,38.37,-175.81
52.711,0,42.97,-57.15,384.05,-6.63,38.48,-176.88
52.765,0,43.51,-57.33,384.91,-6.49,38.11,-176.23
52.818,0,43.45,-57.55,384.77,-6.53,37.31,-175.99
52.870,0,43.61,-57.51,385.70,-6.41,37.43,-176.00
52.924,0,44.31,-57.84,385.29,-7.06,37.41,-176.72
52.982,0,44.65,-58.00,385.55,-6.71,37.73,-176.35
53.039,0,45.59,-56.91,382.76,-6.50,38.38,-175.88
53.095,0,46.03,-57.00,383.31,-6.18,38.29,-175.80
53.149,0,48.78,-57.29,383.59,-6.10,37.54,-176.66
53.201,0,49.43,-57.05,381.98,-6.04,37.99,-176.13
53.291,0,50.05,-56.38,381.12,-5.87,37.81,-175.76
53.355,0,50.21,-56.73,382.24,-5.74,37.51,-175.42
53.414,0,49.84,-56.31,381.50,-5.50,38.30,-175.63
53.473,0,49.54,-57.22,382.22,-5.73,37.15,-176.26
53.528,0,48.76,-57.24,382.90,-5.93,37.44,-176.10
53.585,0,50.05,-56.98,383.79,-6.17,36.99,-176.72
53.641,0,50.17,-57.21,383.69,-6.19,36.45,-176.73
53.698,0,49.62,-56.81,381.99,-6.07,37.73,-175.85
53.755,0,49.55,-56.78,383.00,-5.90,38.35,-176.39
53.813,0,49.71,-56.94,383.19,-5.96,37.69,-176.44
53.871,0,48.74,-57.29,383.63,-6.10,36.67,-176.23
53.927,0,48.71,-57.44,383.87,-6.12,36.81,-176.01
53.984,0,47.54,-57.45,384.06,-6.02,38.59,-176.34
54.038,0,46.30,-58.19,386.23,-6.65,36.38,-176.33
54.096,0,45.66,-58.87,387.09,-6.82,36.57,-176.71
54.155,0,42.77,-58.32,385.38,-6.97,38.57,-176.97
54.208,0,42.68,-58.71,387.21,-7.04,37.82,-176.67
54.264,0,39.01,-58.77,388.76,-7.77,36.82,-176.72
54.320,0,38.43,-58.59,386.87,-7.67,37.80,-176.21
54.377,0,37.14,-58.85,387.06,-7.56,39.43,-176.42
54.436,0,37.08,-59.26,388.91,-7.66,38.45,-176.96
54.492,0,37.85,-59.05,388.37,-8.04,37.80,-176.29
54.554,0,37.48,-58.67,386.71,-7.91,38.96,-176.50
54.615,0,36.95,-60.15,388.61,-8.49,37.80,-177.42
54.673,0,36.95,-60.13,388.53,-8.52,37.28,-176.88
54.733,0,37.58,-62.81,395.15,-9.46,35.63,-178.01
54.790,0,37.71,-62.83,395.23,-9.42,35.62,-177.89
54.848,0,40.95,-65.51,402.73,-11.03,29.58,-179.06
54.909,0,41.33,-65.74,403.77,-11.23,29.12,-178.62
54.969,0,41.22,-68.31,409.40,-12.16,25.69,-178.95
55.027,0,41.39,-68.82,410.93,-12.55,24.85,-178.86
55.087,0,41.92,-69.03,411.62,-12.71,24.90,-179.71
55.149,0,41.86,-69.01,411.22,-12.52,26.00,-179.34
55.205,0,43.31,-69.45,414.05,-12.54,24.62,-179.52
55.266,0,44.87,-71.17,420.04,-13.42,18.84,177.61
55.327,0,44.93,-72.62,423.80,-14.07,16.86,177.80
55.394,0,45.37,-73.11,425.59,-14.38,14.76,176.68
55.478,0,45.98,-73.50,426.96,-14.37,16.31,178.64
55.551,0,46.68,-73.74,428.12,-14.56,14.83,177.56
55.611,0,47.02,-73.96,429.01,-14.61,13.30,178.11
55.671,0,47.80,-74.13,429.39,-14.52,14.02,177.01
55.733,0,51.80,-74.42,431.36,-14.04,12.37,176.07
55.796,0,57.50,-73.13,434.37,-12.95,13.86,176.38
55.857,0,63.51,-73.36,445.27,-12.13,11.56,178.29
55.921,0,63.66,-73.93,446.96,-12.11,9.43,178.44
55.978,0,63.66,-74.38,445.87,-12.47,9.83,179.08
56.040,0,63.77,-73.64,443.17,-12.86,7.72,-164.40
56.101,0,64.72,-73.78,445.27,-12.69,7.15,-166.98
56.159,0,64.30,-73.70,444.96,-12.20,10.18,177.91
56.219,0,64.56,-73.41,441.99,-12.10,11.77,178.72
56.280,0,64.51,-73.31,440.24,-12.04,11.46,176.82
56.340,0,64.78,-73.13,439.63,-11.82,11.81,177.42
56.403,0,63.96,-72.95,437.56,-12.05,12.21,175.95
56.466,0,65.23,-72.98,441.22,-12.17,9.29,-164.34
56.534,0,64.86,-73.11,439.25,-12.21,11.38,175.84
56.595,0,64.33,-73.13,439.23,-12.49,9.08,-161.03
56.661,0,65.45,-73.49,442.06,-12.04,10.96,179.84
56.721,0,65.63,-72.90,440.73,-12.31,7.92,-163.44
56.782,0,65.19,-72.82,440.87,-12.29,9.25,-162.99
56.845,0,65.49,-72.70,439.64,-12.08,10.06,-163.03
56.907,0,65.79,-73.17,441.71,-11.80,12.43,178.96
56.970,0,65.07,-73.31,440.14,-12.04,11.56,176.78
57.032,0,64.86,-72.44,439.06,-12.53,8.74,-162.60
57.097,0,65.61,-72.85,439.54,-11.82,11.92,177.34
57.160,0,65.29,-73.22,441.22,-12.13,12.37,178.96
57.223,0,65.20,-73.50,440.63,-12.00,13.11,-179.34
57.289,0,65.55,-72.93,439.78,-11.90,13.08,178.45
57.352,0,65.31,-72.55,438.84,-12.08,9.63,-162.51
57.415,0,64.74,-72.57,438.67,-12.36,8.82,-161.59
57.481,0,65.41,-72.79,437.23,-11.81,11.54,175.88
57.548,0,65.48,-72.80,438.88,-11.81,13.25,177.83
57.619,0,64.76,-72.56,438.95,-12.08,9.59,-162.53
57.683,0,65.39,-72.90,439.00,-12.14,11.90,177.31
57.745,0,65.48,-72.80,438.88,-11.81,13.25,177.83
57.809,0,65.62,-73.30,439.99,-11.82,12.28,179.59
57.869,0,67.27,-72.83,439.23,-11.81,12.21,177.23
57.932,0,67.69,-72.05,438.64,-11.92,9.64,-161.34
57.995,0,67.14,-72.33,438.70,-11.91,9.59,-161.32
58.054,0,67.21,-72.87,437.52,-11.72,12.75,175.79
58.117,0,68.18,-72.72,438.92,-11.48,13.68,177.66
58.176,0,67.93,-73.18,439.52,-11.70,13.37,177.08
58.233,0,67.69,-72.62,438.41,-12.11,8.50,-163.00
58.293,0,67.91,-72.99,438.92,-11.47,13.67,177.71
58.351,0,68.18,-72.99,438.86,-11.47,13.72,177.69
58.409,0,67.84,-73.06,442.03,-11.76,12.27,178.51
58.472,0,67.60,-72.73,440.59,-12.29,8.52,-161.83
58.536,0,68.36,-73.52,441.50,-11.72,11.86,-179.90
58.597,0,68.18,-72.99,438.86,-11.47,13.72,177.69
58.653,0,68.78,-72.93,439.07,-11.32,14.01,179.06
58.710,0,68.66,-72.44,437.23,-11.48,12.05,175.70
58.770,0,69.58,-73.02,439.47,-11.27,12.67,176.02
58.828,0,69.54,-72.24,438.43,-11.90,8.98,-160.33
58.885,0,68.40,-73.74,441.73,-11.80,11.48,178.27
58.941,0,68.99,-73.13,440.63,-11.45,12.31,179.09
59.000,0,70.17,-73.07,441.42,-11.46,13.17,178.66
59.059,0,70.39,-72.53,441.32,-11.58,9.47,-164.00
59.123,0,69.62,-72.59,440.92,-11.89,9.50,-164.08
59.186,0,69.65,-72.66,436.41,-11.49,13.43,176.14
59.251,0,70.67,-72.41,438.46,-11.47,14.07,177.43
59.312,0,71.02,-72.96,439.54,-11.14,12.86,177.07
59.372,0,71.25,-71.97,438.62,-11.53,9.52,-163.94
59.436,0,71.30,-72.01,438.03,-11.84,9.60,-163.95
59.498,0,72.04,-72.25,435.43,-11.18,14.34,-179.97
59.562,0,71.74,-71.26,432.76,-11.83,8.75,-161.60
59.623,0,71.09,-72.17,434.28,-11.46,13.24,177.85
59.693,0,70.71,-71.49,432.16,-11.16,13.99,176.89
59.767,0,70.99,-70.56,431.06,-11.90,7.80,-161.61
59.834,0,70.35,-71.90,433.41,-11.86,9.53,-164.82
59.895,0,71.68,-71.65,431.59,-12.33,6.31,-165.07
59.954,0,72.43,-71.08,430.37,-10.97,15.11,177.41
60.015,0,73.13,-70.81,431.72,-11.84,8.08,-163.15
60.078,0,72.88,-70.45,430.48,-11.50,9.59,-162.56
60.136,0,73.13,-70.17,426.57,-11.89,7.22,-161.98
60.202,0,72.84,-70.76,428.65,-10.87,14.71,177.26
60.262,0,72.51,-70.60,431.08,-11.74,8.45,-164.93
60.322,0,72.32,-70.55,429.83,-10.87,15.76,178.62
60.381,0,72.30,-71.08,429.70,-10.85,15.83,178.65
60.441,0,72.20,-71.05,430.36,-11.51,8.24,-162.88
60.501,0,71.54,-70.78,429.84,-12.07,8.83,-161.65
60.559,0,71.39,-72.22,431.39,-11.24,13.23,177.04
60.620,0,72.61,-71.19,430.45,-11.05,14.53,179.90
60.678,0,72.63,-70.58,429.43,-11.83,7.04,-163.17
60.739,0,71.76,-71.00,430.28,-11.77,8.75,-161.57
60.802,0,72.03,-70.99,430.21,-11.77,8.77,-161.55
60.861,0,71.84,-71.40,429.13,-10.98,13.37,175.89
60.920,0,71.41,-71.22,430.75,-11.80,9.20,-162.40
60.982,0,72.43,-71.08,430.37,-10.97,15.11,177.41
61.040,0,71.60,-71.41,430.55,-11.95,8.59,-162.38
61.101,0,71.74,-71.96,431.73,-12.18,8.34,-162.89
61.162,0,72.50,-71.59,430.72,-11.06,14.58,176.15
61.222,0,72.16,-71.62,431.87,-10.93,13.28,176.98
61.288,0,71.16,-71.52,432.46,-12.03,7.44,-163.17
61.345,0,72.05,-71.34,430.60,-11.92,7.86,-161.41
61.404,0,72.24,-71.10,432.35,-11.87,8.33,-162.99
61.461,0,70.70,-72.43,433.30,-11.31,14.31,177.49
61.520,0,71.00,-72.16,435.21,-11.81,9.14,-165.70
61.583,0,71.47,-70.94,430.50,-12.04,7.84,-160.52
61.643,0,71.44,-72.10,434.36,-11.94,8.82,-165.80
61.702,0,70.98,-71.86,432.27,-12.13,8.76,-161.58
61.761,0,71.70,-71.38,432.43,-11.87,8.28,-162.98
61.824,0,71.17,-71.64,431.65,-11.26,14.72,175.91
61.897,0,71.32,-71.14,433.22,-12.00,8.59,-162.54
61.968,0,69.91,-72.62,434.09,-11.54,13.88,176.96
62.028,0,70.65,-72.39,434.41,-12.39,7.46,-163.18
62.090,0,69.65,-71.76,432.83,-12.08,9.07,-160.33
62.152,0,70.20,-71.89,432.83,-11.84,9.47,-162.60
62.212,0,71.00,-72.04,433.39,-11.36,13.52,177.26
62.276,0,70.96,-72.40,434.75,-12.12,8.17,-164.31
62.336,0,71.08,-71.03,430.73,-12.17,8.36,-160.34
62.394,0,71.41,-71.43,433.80,-11.84,9.04,-162.22
62.453,0,70.87,-72.04,434.00,-11.12,14.66,178.22
62.514,0,70.42,-72.14,434.95,-12.12,8.14,-164.41
62.580,0,70.20,-71.62,432.89,-11.84,9.48,-162.65
62.638,0,69.56,-72.06,433.56,-12.13,8.97,-162.25
62.701,0,69.12,-72.23,433.16,-11.64,14.02,177.56
62.761,0,69.37,-71.64,431.26,-11.47,13.52,175.08
62.820,0,69.51,-71.91,433.27,-12.18,8.47,-163.75
62.878,0,69.13,-72.05,433.07,-12.00,8.59,-162.84
62.936,0,68.73,-71.66,430.98,-12.19,8.89,-161.23
62.995,0,68.95,-71.66,431.17,-11.67,13.43,176.14
63.053,0,69.13,-71.83,431.90,-11.48,13.76,176.99
63.115,0,69.08,-71.51,432.95,-11.84,9.09,-164.38
63.176,0,68.67,-72.20,431.12,-11.66,13.45,176.21
63.267,0,69.99,-70.91,431.08,-11.93,8.50,-162.59
63.331,0,69.70,-71.69,430.64,-11.57,14.17,177.50
63.394,0,70.06,-71.56,431.80,-12.20,7.70,-164.54
63.454,0,70.17,-71.48,432.68,-11.85,9.15,-164.28
63.516,0,70.61,-71.72,431.40,-11.78,8.96,-162.14
63.574,0,70.46,-71.61,429.93,-12.07,8.72,-161.58
63.638,0,70.53,-70.89,430.94,-11.93,8.54,-162.55
63.699,0,70.43,-71.24,430.03,-12.27,7.25,-162.77
63.758,0,70.59,-71.69,431.69,-11.25,13.01,177.06
63.816,0,71.00,-71.06,429.92,-12.07,8.78,-161.64
63.869,0,71.16,-71.18,431.38,-11.78,9.02,-162.20
63.923,0,71.70,-71.38,432.43,-11.87,8.28,-162.98
63.980,0,71.90,-71.47,431.88,-11.91,7.74,-164.35
64.044,0,72.06,-71.84,432.02,-12.07,8.26,-164.19
64.113,0,71.96,-72.15,432.50,-11.19,15.22,178.76
64.173,0,71.61,-71.11,431.47,-11.74,8.30,-161.25
64.238,0,71.97,-71.50,432.25,-12.03,7.51,-163.10
64.299,0,72.34,-71.38,431.86,-11.90,6.98,-163.15
64.360,0,72.34,-71.65,431.79,-11.90,6.98,-163.09
64.421,0,72.46,-71.71,432.60,-11.73,7.46,-162.99
64.478,0,72.50,-72.34,433.69,-11.15,12.88,179.74
64.531,0,71.75,-72.13,431.71,-11.10,14.99,177.04
64.603,0,72.18,-71.83,433.05,-10.88,15.21,178.77
64.673,0,72.51,-71.49,432.10,-12.04,7.55,-163.06
64.729,0,72.78,-71.35,432.14,-11.88,8.35,-162.89
64.784,0,71.94,-72.56,433.63,-11.10,14.92,178.16
64.846,0,72.82,-70.80,430.80,-11.44,9.15,-160.20
64.907,0,73.09,-71.76,432.30,-11.77,8.25,-164.08
64.970,0,73.05,-71.14,430.90,-11.79,9.15,-162.08
65.034,0,73.43,-71.36,429.92,-10.84,14.02,175.44
65.092,0,73.17,-71.13,429.29,-11.91,7.71,-160.73
65.150,0,75.10,-70.88,430.57,-11.55,8.71,-163.32
65.207,0,77.69,-70.73,428.28,-10.43,14.87,177.91
65.266,0,79.90,-69.63,424.15,-11.05,8.63,-163.32
65.327,0,80.70,-69.19,419.11,-11.15,8.43,-163.78
65.402,0,79.04,-68.07,405.99,-12.18,8.72,-159.82
65.474,0,78.82,-67.72,402.36,-12.39,8.60,-159.28
65.537,0,78.36,-67.54,393.92,-11.76,18.95,173.44
65.596,0,78.00,-68.11,393.17,-11.75,20.17,173.36
65.654,0,78.01,-68.25,393.31,-11.76,21.68,175.64
65.711,0,77.69,-67.40,391.93,-12.17,20.09,175.12
65.768,0,78.58,-65.40,389.89,-13.01,9.08,-161.08
65.828,0,71.26,-67.33,390.34,-15.02,9.39,-159.83
65.886,0,67.13,-71.92,388.62,-15.79,19.80,177.37
65.943,0,74.65,-76.02,359.45,-13.06,14.43,-158.01
65.999,0,74.43,-75.95,342.46,-14.83,11.34,-151.95
66.054,0,76.44,-76.60,336.12,-14.87,10.40,-151.88
66.116,0,80.22,-79.49,327.35,-14.83,9.01,-148.50
66.187,0,86.92,-86.80,322.60,-13.54,8.81,-148.69
66.252,0,84.58,-90.01,322.29,-10.09,27.97,173.66
66.313,0,84.72,-90.80,321.27,-10.21,27.41,173.97
66.374,0,84.73,-90.62,310.80,-9.58,27.45,173.44
66.452,0,84.28,-88.09,302.15,-9.00,28.08,174.44
66.517,0,84.18,-85.98,298.87,-13.39,9.22,-148.98
66.579,0,83.61,-87.85,299.20,-9.13,27.27,173.25
66.635,0,83.97,-90.38,303.86,-8.31,27.78,174.84
66.693,0,81.31,-87.35,309.70,-13.76,7.53,-148.66
66.748,0,79.45,-87.12,313.91,-13.99,7.83,-149.55
66.805,0,78.09,-85.43,317.99,-14.05,6.82,-150.63
66.861,0,74.77,-84.13,322.66,-14.68,7.23,-150.28
66.916,0,73.61,-83.14,328.73,-14.42,7.39,-150.83
66.973,0,70.84,-82.24,335.94,-14.42,7.98,-152.44
67.029,0,68.80,-80.93,342.23,-14.56,7.44,-154.90
67.087,0,67.69,-80.72,349.18,-14.77,7.60,-156.92
67.144,0,68.03,-81.56,352.20,-15.00,7.69,-156.25
67.200,0,68.39,-81.81,352.56,-14.45,8.26,-155.68
67.257,0,68.90,-82.40,352.32,-14.56,7.98,-156.57
67.313,0,69.06,-81.15,349.86,-14.68,7.91,-154.66
67.368,0,69.82,-82.24,350.99,-14.51,8.20,-156.29
67.424,0,70.23,-81.80,351.58,-14.42,7.50,-156.13
67.480,0,71.71,-83.47,351.29,-14.56,8.15,-154.80
67.535,0,73.09,-83.75,349.97,-14.02,8.88,-154.44
67.593,0,75.20,-84.79,345.78,-14.72,6.54,-153.39
67.651,0,77.23,-85.26,342.42,-13.89,7.81,-153.61
67.708,0,77.14,-86.53,335.90,-10.80,25.31,174.70
67.767,0,79.35,-86.26,335.56,-14.06,7.64,-152.26
67.823,0,79.60,-86.58,333.06,-13.72,8.38,-150.52
67.881,0,81.26,-86.77,331.97,-13.94,7.76,-151.80
67.933,0,80.67,-87.70,329.41,-10.05,26.41,173.81
67.994,0,80.81,-87.93,328.74,-9.83,26.56,174.08
68.048,0,82.86,-87.14,328.68,-13.75,7.35,-150.72
68.102,0,82.67,-89.19,328.91,-9.50,27.03,174.78
68.156,0,84.37,-88.11,326.95,-13.76,7.55,-149.95
68.212,0,83.76,-89.30,327.36,-9.28,27.87,174.65
68.270,0,85.42,-88.15,324.38,-13.32,8.10,-149.40
68.334,0,85.67,-88.21,324.85,-13.50,7.41,-150.34
68.392,0,85.30,-88.41,324.28,-13.38,8.34,-149.82
68.447,0,85.21,-88.67,324.28,-13.40,7.85,-149.40
68.500,0,84.36,-89.77,325.00,-9.35,27.01,173.65
68.553,0,86.64,-89.37,324.88,-13.50,7.74,-149.82
68.606,0,87.32,-90.95,324.42,-8.89,27.35,174.17
68.661,0,87.64,-90.70,322.03,-8.71,27.76,173.04
68.713,0,87.98,-91.33,320.84,-8.44,27.85,173.56
68.768,0,88.24,-91.43,321.61,-8.45,27.98,174.14
68.824,0,89.11,-90.45,321.46,-12.91,8.83,-148.74
68.876,0,88.14,-91.23,321.04,-8.67,27.73,173.47
68.929,0,88.92,-91.73,320.78,-8.44,28.51,174.20
68.985,0,89.22,-91.83,319.88,-8.53,27.41,172.63
69.038,0,90.25,-92.36,319.08,-8.42,27.99,173.45
69.093,0,90.64,-92.90,318.93,-8.21,27.57,173.49
69.147,0,91.04,-92.67,318.22,-8.05,27.68,173.44
69.201,0,92.92,-92.39,319.32,-12.43,9.46,-149.03
69.254,0,92.51,-93.19,317.48,-7.83,28.20,173.64
69.307,0,92.77,-93.76,318.09,-7.95,28.27,173.78
69.361,0,93.15,-94.05,318.68,-7.88,27.32,174.31
69.415,0,93.18,-93.74,318.35,-7.67,28.29,173.86
69.467,0,93.19,-94.32,318.50,-8.01,28.18,173.92
69.520,0,93.75,-93.92,318.35,-7.85,28.04,174.22
69.573,0,93.46,-93.82,317.37,-7.68,28.08,173.51
69.626,0,94.20,-94.33,318.07,-7.84,27.94,173.55
69.679,0,94.65,-94.83,318.00,-7.95,27.85,173.14
69.733,0,102.28,-99.82,318.88,-7.15,25.06,174.06
69.787,0,125.29,-116.87,354.39,-6.74,19.84,177.94
72.343,37,-698.67,-238.66,2177.17,-151.82,75.78,123.67
72.676,0,100.66,-77.22,288.90,-17.82,4.64,-149.46
72.729,0,86.66,-58.29,314.46,-20.81,2.48,-158.14
72.783,0,91.53,-49.48,335.12,-18.74,8.31,173.38
72.838,0,104.52,-49.74,318.57,-16.86,16.92,161.89
78.562,0,89.68,-109.46,446.86,4.71,19.55,177.90
78.617,0,96.34,-117.47,468.88,6.27,11.73,-172.84
78.671,0,96.50,-124.71,480.24,12.17,21.66,-156.71
78.725,0,95.76,-124.31,478.98,4.82,-12.64,-173.06
78.778,0,96.98,-114.13,474.35,5.72,-23.90,-171.64
78.831,0,92.34,-115.92,472.07,5.34,-23.02,-169.52
78.896,0,86.29,-106.14,469.14,6.26,-21.95,-169.67
78.955,0,79.11,-106.60,466.01,5.59,-18.80,-168.11
79.006,0,66.67,-104.61,463.42,6.31,-4.25,-162.95
79.059,0,52.13,-103.55,450.25,6.71,2.55,-152.52
79.112,0,27.95,-103.26,443.29,6.26,16.68,179.61
79.165,0,22.01,-103.43,442.75,5.73,17.58,178.54
79.217,0,12.23,-103.46,439.31,5.98,21.03,178.40
79.270,0,4.23,-101.29,439.55,5.11,21.45,177.46
79.322,0,-2.89,-104.02,444.30,5.53,23.68,-179.91
79.376,0,-16.13,-99.22,437.66,5.40,22.28,-179.80
79.430,0,-21.64,-98.77,431.50,5.96,20.06,-177.17
79.484,0,-26.25,-94.61,427.85,5.53,18.85,-177.54
79.536,0,-28.26,-93.66,424.62,6.04,17.42,-175.38
79.591,0,-26.96,-89.52,420.16,6.97,20.37,-174.26
79.643,0,-23.50,-88.69,423.49,7.82,22.32,-176.06
79.696,0,-18.78,-88.00,421.60,9.16,25.11,-174.92
79.748,0,-13.39,-84.98,423.63,9.95,27.09,-176.26
79.801,0,-7.38,-87.88,425.04,10.46,27.18,-175.99
79.854,0,-0.55,-86.25,428.13,10.39,24.74,-174.96
79.908,0,0.95,-85.47,427.63,10.23,24.46,-175.33
79.961,0,7.67,-86.20,427.96,10.41,20.87,-175.02
80.015,0,29.67,-72.95,426.10,13.57,14.68,-174.33
80.068,0,36.25,-65.79,418.18,15.87,13.07,-168.31
80.121,0,41.32,-58.44,414.94,16.56,9.13,-173.28
80.175,0,44.02,-53.34,406.41,18.44,12.33,-169.35
80.230,0,46.74,-46.47,403.66,19.30,12.35,-168.74
80.282,0,49.36,-44.27,399.43,21.49,15.46,-170.19
80.335,0,50.71,-41.54,398.13,22.29,17.97,-171.17
80.387,0,50.68,-41.13,397.52,22.45,19.09,-171.91
80.443,0,49.46,-44.87,398.24,21.98,19.99,-172.59
80.496,0,50.22,-46.39,398.15,21.41,17.00,-171.59
80.549,0,53.11,-45.86,397.49,20.95,14.76,-170.41
80.604,0,57.46,-44.39,398.40,20.75,12.22,-172.16
80.658,0,61.27,-44.98,397.20,21.63,14.05,-170.34
80.711,0,63.90,-44.03,395.98,21.01,13.63,-176.78
80.764,0,65.67,-45.07,394.89,21.56,15.54,-175.77
80.816,0,66.35,-43.69,393.49,22.19,16.76,-175.97
80.869,0,65.92,-45.95,394.94,21.94,16.46,-175.22
80.921,0,65.88,-45.77,396.40,21.78,16.98,-174.06
80.980,0,65.63,-46.41,395.81,21.56,18.20,-174.34
81.046,0,65.38,-47.79,396.66,21.28,17.09,-175.53
81.100,0,65.22,-47.90,397.65,21.08,17.13,-175.67
81.154,0,65.47,-49.47,397.24,21.10,15.62,-174.66
81.207,0,66.56,-48.39,396.93,20.86,16.68,-177.67
81.262,0,68.14,-49.74,398.58,21.11,17.11,-176.85
81.316,0,68.38,-49.37,398.11,20.85,16.80,-177.13
81.370,0,68.35,-51.32,398.48,20.63,16.82,-176.96
81.425,0,68.80,-50.00,396.88,20.54,15.75,-177.93
81.479,0,70.04,-49.74,396.22,21.50,17.97,-176.43
81.534,0,71.85,-49.54,398.68,21.41,16.93,-175.99
81.589,0,73.14,-50.17,397.87,21.24,18.05,-178.44
81.642,0,74.00,-50.58,396.50,21.40,18.08,-177.98
81.696,0,75.05,-50.08,396.40,21.03,16.87,-178.47
81.749,0,76.03,-49.64,394.94,21.52,17.73,-176.74
81.802,0,76.42,-48.81,394.54,21.44,16.98,-178.07
81.857,0,76.07,-49.73,394.18,21.77,18.84,-178.48
81.911,0,76.24,-50.00,396.74,21.48,18.13,-177.26
81.965,0,75.40,-51.81,396.66,21.52,18.73,-176.56
82.019,0,75.14,-50.93,394.04,21.60,19.17,-177.49
82.079,0,75.79,-50.96,394.12,21.37,19.77,-177.71
82.133,0,76.65,-50.58,396.85,21.34,18.28,-176.50
82.187,0,76.74,-50.90,397.07,20.78,17.39,-178.56
82.242,0,76.46,-52.05,395.72,20.98,16.60,-178.16
82.296,0,76.09,-51.51,393.30,20.79,17.60,-178.81
82.348,0,75.64,-51.89,393.14,21.37,19.00,-177.08
82.400,0,73.46,-52.10,394.68,21.13,19.42,-176.63
82.461,0,72.93,-52.72,395.15,21.07,18.69,-177.24
82.513,0,69.23,-53.95,392.53,20.25,17.82,-177.55
82.566,0,69.14,-54.65,393.90,20.16,17.82,-175.72
82.623,0,67.84,-54.00,392.24,20.40,16.66,-174.85
82.677,0,67.67,-53.27,389.97,20.06,17.82,-175.09
82.730,0,68.79,-52.60,388.81,21.17,20.44,-175.13
82.783,0,70.23,-52.82,389.62,21.29,19.98,-176.01
82.836,0,69.66,-52.73,387.65,21.20,20.70,-175.60
82.887,0,68.29,-52.27,388.52,20.67,18.11,-176.72
82.940,0,63.38,-53.80,386.44,19.68,17.07,-176.30
82.994,0,59.05,-53.41,385.11,19.05,17.96,-173.69
83.046,0,57.16,-54.01,386.37,19.38,18.72,-171.97
83.106,0,56.17,-54.98,386.36,19.39,18.56,-171.87
83.169,0,56.44,-55.18,387.18,19.11,18.01,-173.12
